"","X","neighborhood_identifier","business_identifier","treatment_neighborhood","eligible","intent_to_treat","enrolled_rp","efficiency_index","round","waste_management_costs","age_manager","age_deputy","educ_manager","educ_deputy","female_manager","foreign_owned","staff_size","advanced_filtration","water_treatment_system","business_area","recycling_center_distance","recycling_compliance"
"12343",12343,11,2139,1,0,0,0,62.5193214416504,1,3041.35570526123,59,41,0,2,1,0,5,1,0,0,132.994211528071,NA
"12344",12344,11,2142,1,0,0,0,60.819164276123,1,3104.93831634521,37,34,2,6,0,0,4,1,0,0,132.994211528071,NA
"12345",12345,11,2142,1,0,0,0,60.819164276123,0,1871.89521789551,36,32,2,6,0,0,4,1,0,0,132.994211528071,NA
"12346",12346,11,2144,1,0,0,0,68.1607437133789,1,4753.74069213867,66,41,0,2,1,0,1,1,1,0,132.994211528071,NA
"12347",12347,11,2144,1,0,0,0,68.1607437133789,0,2803.21884155273,65,41,0,2,1,0,1,1,1,0,132.994211528071,NA
"12348",12348,11,2146,1,0,0,0,65.6105117797852,1,5261.54098510742,23,41,6,2,0,0,1,0,0,0,132.994211528071,NA
"12349",12349,11,2146,1,0,0,0,65.6105117797852,0,2935.41927337646,22,41,6,2,0,0,1,0,0,0,132.994211528071,NA
"12350",12350,11,2150,1,0,0,0,67.1174621582031,1,2362.54978179932,43,41,3,3,0,0,3,0,1,0,132.994211528071,NA
"12351",12351,11,2150,1,0,0,0,67.1174621582031,0,2452.36740112305,42,40,3,3,0,0,3,0,1,0,132.994211528071,NA
"12352",12352,11,2152,1,0,0,0,65.1081924438477,1,2891.10889434814,65,41,2,2,1,0,3,0,0,1,132.994211528071,NA
"12353",12353,11,2152,1,0,0,0,65.1081924438477,0,2734.3729019165,64,41,2,2,1,0,3,0,0,1,132.994211528071,NA
"12354",12354,11,2154,1,0,0,0,62.0556411743164,1,3346.40121459961,39,26,6,6,0,0,3,0,1,0,132.994211528071,NA
"12355",12355,11,2154,1,0,0,0,62.0556411743164,0,2336.2377166748,38,25,6,6,0,0,3,0,1,0,132.994211528071,NA
"12356",12356,11,2160,1,0,0,0,73.4930419921875,0,2733.01734924316,28,41,9,2,1,0,2,0,1,0,132.994211528071,NA
"12357",12357,11,2160,1,0,0,0,73.4930419921875,1,4390.00091552734,29,41,9,2,1,0,2,0,1,0,132.994211528071,NA
"12358",12358,11,2164,1,0,0,0,76.7387924194336,1,4237.72850036621,46,39,3,4,0,0,7,0,1,0,132.994211528071,NA
"12359",12359,11,2164,1,0,0,0,76.7387924194336,0,1643.09196472168,45,38,3,4,0,0,7,0,1,0,132.994211528071,NA
"12360",12360,11,2167,1,0,0,0,58.2302932739258,1,1113.27466964722,48,58,1,3,0,0,5,1,1,0,132.994211528071,NA
"12361",12361,11,2167,1,0,0,0,58.2302932739258,0,1841.03946685791,48,57,1,3,0,0,5,1,1,0,132.994211528071,NA
"12362",12362,11,2168,1,0,0,0,61.1128273010254,1,1651.10702514648,46,41,2,2,1,0,7,0,0,0,132.994211528071,NA
"12363",12363,11,2168,1,0,0,0,61.1128273010254,0,1814.41688537598,45,41,2,2,1,0,7,0,0,0,132.994211528071,NA
"12364",12364,11,2170,1,0,0,0,59.5054092407227,0,2484.25102233887,77,63,2,0,0,0,2,1,0,0,132.994211528071,NA
"12365",12365,11,2170,1,0,0,0,59.5054092407227,1,2690.71521759033,78,64,2,0,0,0,2,1,0,0,132.994211528071,NA
"12366",12366,11,2173,1,0,0,0,63.0216369628906,0,1706.80847167969,37,32,3,1,0,0,5,1,1,0,132.994211528071,NA
"12367",12367,11,2173,1,0,0,0,63.0216369628906,1,2398.23379516602,38,33,3,1,0,0,5,1,1,0,132.994211528071,NA
"12368",12368,11,2176,1,0,0,0,81.2210235595703,1,2384.85355377197,71,35,0,6,1,0,8,0,1,0,132.994211528071,NA
"12369",12369,11,2176,1,0,0,0,81.2210235595703,0,1320.47843933105,70,34,0,6,1,0,8,0,1,0,132.994211528071,NA
"12370",12370,11,2177,1,0,0,0,64.876350402832,1,1173.73571395874,38,37,4,3,0,0,7,1,1,0,132.994211528071,NA
"12371",12371,11,2177,1,0,0,0,64.876350402832,0,1317.67473220825,37,36,4,3,0,0,7,1,1,0,132.994211528071,NA
"12372",12372,11,2178,1,0,0,0,63.4466781616211,0,2080.85823059082,28,33,15,6,0,0,6,0,1,0,132.994211528071,NA
"12373",12373,11,2178,1,0,0,0,63.4466781616211,1,1849.86686706543,29,34,15,6,0,0,6,0,1,0,132.994211528071,NA
"12374",12374,11,2182,1,0,0,0,95.4404983520508,0,1673.51322174072,47,38,6,6,0,0,7,0,1,1,132.994211528071,NA
"12375",12375,11,2182,1,0,0,0,95.4404983520508,1,1439.44749832153,48,39,6,6,0,0,7,0,1,1,132.994211528071,NA
"12376",12376,78,2184,1,0,0,0,58.5007743835449,0,1913.82503509521,31,29,2,4,0,0,5,0,1,1,131.410732457497,NA
"12377",12377,78,2184,1,0,0,0,58.5007743835449,1,1426.79214477539,32,30,2,4,0,0,5,0,1,1,131.410732457497,NA
"12378",12378,78,2189,1,0,0,0,72.1792907714844,0,2317.72575378418,54,50,4,0,0,0,3,1,1,2,131.410732457497,NA
"12379",12379,78,2189,1,0,0,0,72.1792907714844,1,3490.29769897461,55,51,4,0,0,0,3,1,1,2,131.410732457497,NA
"12380",12380,78,2191,1,0,0,0,68.5084991455078,0,2143.20125579834,87,80,0,0,0,0,3,1,1,2,131.410732457497,NA
"12381",12381,78,2191,1,0,0,0,68.5084991455078,1,2934.34448242188,88,81,0,0,0,0,3,1,1,2,131.410732457497,NA
"12382",12382,78,2192,1,0,0,0,70.1700134277344,0,2039.07337188721,70,54,0,0,0,0,4,1,1,1,131.410732457497,NA
"12383",12383,78,2192,1,0,0,0,70.1700134277344,1,992.427062988281,71,55,0,0,0,0,4,1,1,1,131.410732457497,NA
"12384",12384,5,2195,1,0,0,0,67.310661315918,1,4225.54168701172,65,43,6,0,0,0,3,1,0,2,93.5606922534112,NA
"12385",12385,5,2195,1,0,0,0,67.310661315918,0,2302.74276733398,64,42,6,0,0,0,3,1,0,2,93.5606922534112,NA
"12386",12386,5,2198,1,0,0,0,66.319938659668,0,2893.8684463501,69,41,1,2,1,0,1,1,0,1,93.5606922534112,NA
"12387",12387,5,2198,1,0,0,0,66.319938659668,1,4145.18051147461,70,41,1,2,1,0,1,1,0,1,93.5606922534112,NA
"12388",12388,5,2201,1,0,0,0,64.4513168334961,1,6435.10589599609,72,41,1,2,0,0,1,1,0,20,93.5606922534112,NA
"12389",12389,5,2201,1,0,0,0,64.4513168334961,0,3332.81021118164,70,41,1,2,0,0,1,1,0,20,93.5606922534112,NA
"12390",12390,5,2207,1,0,0,0,59.8663063049316,0,1858.90254974365,55,47,2,1,0,0,5,1,0,1,93.5606922534112,NA
"12391",12391,5,2207,1,0,0,0,59.8663063049316,1,2705.45196533203,56,48,2,1,0,0,5,1,0,1,93.5606922534112,NA
"12392",12392,5,2213,1,0,0,0,60.9350852966309,1,1696.69284820557,32,30,1,2,0,0,5,0,0,1,93.5606922534112,NA
"12393",12393,5,2213,1,0,0,0,60.9350852966309,0,1888.3430480957,31,30,1,2,0,0,5,0,0,1,93.5606922534112,NA
"12394",12394,5,2217,1,0,0,0,67.3879470825195,0,2928.27091217041,77,41,1,2,1,0,1,1,1,1,93.5606922534112,NA
"12395",12395,5,2217,1,0,0,0,67.3879470825195,1,4130.10368347168,78,41,1,2,1,0,1,1,1,1,93.5606922534112,NA
"12396",12396,19,2225,1,0,0,0,61.9783630371094,0,1404.63790893555,34,24,6,0,0,0,6,1,0,1,97.5407011636133,NA
"12397",12397,19,2225,1,0,0,0,61.9783630371094,1,1596.88396453857,35,25,6,0,0,0,6,1,0,1,97.5407011636133,NA
"12398",12398,19,2235,1,0,0,0,73.6476058959961,1,1745.95584869385,42,33,1,2,0,0,4,0,1,1,97.5407011636133,NA
"12399",12399,19,2235,1,0,0,0,73.6476058959961,0,2220.04718780518,41,32,1,2,0,0,4,0,1,1,97.5407011636133,NA
"12400",12400,19,2236,1,0,0,0,66.5378646850586,0,2795.68309783936,69,41,0,2,1,0,1,1,0,1,97.5407011636133,NA
"12401",12401,19,2236,1,0,0,0,66.5378646850586,1,4103.88526916504,70,41,0,2,1,0,1,1,0,1,97.5407011636133,NA
"12402",12402,53,2244,0,0,0,0,60.819164276123,0,2418.2315826416,67,66,1,0,0,0,4,0,1,2,143.931934171965,NA
"12403",12403,53,2244,0,0,0,0,60.819164276123,1,1678.73077392578,68,67,1,0,0,0,4,0,1,2,143.931934171965,NA
"12404",12404,53,2246,0,0,0,0,58.578052520752,1,1709.61837768555,36,33,2,2,0,0,4,0,1,1,143.931934171965,NA
"12405",12405,53,2246,0,0,0,0,58.578052520752,0,2204.73785400391,35,32,2,2,0,0,4,0,1,1,143.931934171965,NA
"12406",12406,53,2248,0,0,0,0,63.1375579833984,0,2227.24056243896,61,41,0,2,1,0,4,1,1,1,143.931934171965,NA
"12407",12407,53,2248,0,0,0,0,63.1375579833984,1,2115.84739685059,62,41,0,2,1,0,4,1,1,1,143.931934171965,NA
"12408",12408,53,2250,0,0,0,0,64.3740310668945,0,2197.86071777344,58,54,2,3,0,0,5,0,1,1,143.931934171965,NA
"12409",12409,53,2250,0,0,0,0,64.3740310668945,1,2049.28226470947,59,55,2,3,0,0,5,0,1,1,143.931934171965,NA
"12410",12410,53,2252,0,0,0,0,60.5873260498047,0,2479.28314208984,31,21,5,6,0,0,2,0,1,0,143.931934171965,NA
"12411",12411,53,2252,0,0,0,0,60.5873260498047,1,6431.77261352539,32,22,5,6,0,0,2,0,1,0,143.931934171965,NA
"12412",12412,53,2254,0,0,0,0,66.0741882324219,1,3185.17322540283,53,51,1,1,0,0,4,0,1,0,143.931934171965,NA
"12413",12413,53,2254,0,0,0,0,66.0741882324219,0,2359.06505584717,52,50,1,1,0,0,4,0,1,0,143.931934171965,NA
"12414",12414,53,2256,0,0,0,0,67.8129806518555,1,1386.74001693726,61,41,0,2,1,0,3,0,1,0,143.931934171965,NA
"12415",12415,53,2256,0,0,0,0,67.8129806518555,0,2670.70217132568,60,41,0,2,1,0,3,0,1,0,143.931934171965,NA
"12416",12416,53,2260,0,0,0,0,61.5919647216797,0,1503.26261520386,45,43,2,0,0,0,8,0,1,1,143.931934171965,NA
"12417",12417,53,2260,0,0,0,0,61.5919647216797,1,2008.65993499756,45,44,2,0,0,0,8,0,1,1,143.931934171965,NA
"12418",12418,53,2265,0,0,0,0,65.9196319580078,1,1481.05335235596,52,52,3,1,0,0,8,0,1,1,143.931934171965,NA
"12419",12419,53,2265,0,0,0,0,65.9196319580078,0,1552.02884674072,51,51,3,1,0,0,8,0,1,1,143.931934171965,NA
"12420",12420,53,2266,0,0,0,0,61.2055625915527,0,2264.80007171631,31,20,3,1,0,0,3,0,1,0,143.931934171965,NA
"12421",12421,53,2266,0,0,0,0,61.2055625915527,1,2401.23481750488,32,21,3,1,0,0,3,0,1,0,143.931934171965,NA
"12422",12422,53,2268,0,0,0,0,59.5054092407227,0,1005.69934844971,46,45,0,0,0,0,10,0,1,1,143.931934171965,NA
"12423",12423,53,2268,0,0,0,0,59.5054092407227,1,1586.90710067749,47,46,0,0,0,0,10,0,1,1,143.931934171965,NA
"12424",12424,53,2269,0,0,0,0,62.7125205993652,1,1046.37041091919,50,46,2,0,0,0,5,0,1,0,143.931934171965,NA
"12425",12425,53,2269,0,0,0,0,62.7125205993652,0,2129.19845581055,49,45,2,0,0,0,5,0,1,0,143.931934171965,NA
"12426",12426,53,2273,0,0,0,0,65.1468353271484,0,2496.20361328125,29,23,4,4,0,0,2,0,1,1,143.931934171965,NA
"12427",12427,53,2273,0,0,0,0,65.1468353271484,1,3172.17311859131,29,24,4,4,0,0,2,0,1,1,143.931934171965,NA
"12428",12428,53,2274,0,0,0,0,58.7712516784668,0,1823.37207794189,70,60,1,0,0,0,7,0,1,2,143.931934171965,NA
"12429",12429,53,2274,0,0,0,0,58.7712516784668,1,2137.71686553955,71,61,1,0,0,0,7,0,1,2,143.931934171965,NA
"12430",12430,53,2275,0,0,0,0,71.6383285522461,1,1704.52575683594,45,42,2,4,0,0,4,0,1,2,143.931934171965,NA
"12431",12431,53,2275,0,0,0,0,71.6383285522461,0,2331.86492919922,44,41,2,4,0,0,4,0,1,2,143.931934171965,NA
"12432",12432,53,2277,0,0,0,0,59.582691192627,0,2414.1845703125,62,56,2,3,0,0,4,0,1,1,143.931934171965,NA
"12433",12433,53,2277,0,0,0,0,59.582691192627,1,4475.24566650391,63,57,2,3,0,0,4,0,1,1,143.931934171965,NA
"12434",12434,53,2278,0,0,0,0,67.6970596313477,0,3064.37339782715,55,41,2,2,0,0,2,0,1,1,143.931934171965,NA
"12435",12435,53,2278,0,0,0,0,67.6970596313477,1,2114.97764587402,56,41,2,2,0,0,2,0,1,1,143.931934171965,NA
"12436",12436,53,2279,0,0,0,0,63.7557945251465,1,1622.02625274658,53,44,2,1,0,0,6,0,1,2,143.931934171965,NA
"12437",12437,53,2279,0,0,0,0,63.7557945251465,0,1972.45922088623,52,43,2,1,0,0,6,0,1,2,143.931934171965,NA
"12438",12438,53,2280,0,0,0,0,70.7882537841797,1,6858.45108032227,51,41,3,2,0,0,1,0,1,1,143.931934171965,NA
"12439",12439,53,2280,0,0,0,0,70.7882537841797,0,3246.3451385498,50,41,3,2,0,0,1,0,1,1,143.931934171965,NA
"12440",12440,53,2281,0,0,0,0,63.176197052002,0,2175.80165863037,53,49,3,3,0,0,5,0,1,1,143.931934171965,NA
"12441",12441,53,2281,0,0,0,0,63.176197052002,1,1549.69272613525,54,50,3,3,0,0,5,0,1,1,143.931934171965,NA
"12442",12442,62,2282,1,0,0,0,59.5054092407227,1,1543.61028671265,46,39,0,0,0,0,6,0,1,2,145.886783899014,NA
"12443",12443,62,2282,1,0,0,0,59.5054092407227,0,1785.15129089355,45,38,0,0,0,0,6,0,1,2,145.886783899014,NA
"12444",12444,62,2283,1,0,0,0,66.7697067260742,0,2496.04606628418,65,55,0,0,0,0,3,0,1,1,145.886783899014,NA
"12445",12445,62,2283,1,0,0,0,66.7697067260742,1,3133.99810791016,66,56,0,0,0,0,3,0,1,1,145.886783899014,NA
"12446",12446,62,2288,1,0,0,0,59.3508491516113,1,2646.27590179443,67,41,1,2,1,0,3,1,1,3,145.886783899014,NA
"12447",12447,62,2288,1,0,0,0,59.3508491516113,0,2547.6713180542,66,41,1,2,1,0,3,1,1,3,145.886783899014,NA
"12448",12448,62,2291,1,0,0,0,61.282844543457,0,2275.59375762939,59,53,0,0,0,0,4,0,1,1,145.886783899014,NA
"12449",12449,62,2291,1,0,0,0,61.282844543457,1,2338.58699798584,60,54,0,0,0,0,4,0,1,1,145.886783899014,NA
"12450",12450,62,2295,1,0,0,0,65.0695495605469,0,2870.18165588379,44,41,1,2,0,0,1,1,0,0,145.886783899014,NA
"12451",12451,62,2295,1,0,0,0,65.0695495605469,1,2415.32230377197,45,41,1,2,0,0,1,1,0,0,145.886783899014,NA
"12452",12452,62,2298,1,0,0,0,60.819164276123,1,1332.53746032715,61,55,0,0,0,0,6,1,1,1,145.886783899014,NA
"12453",12453,62,2298,1,0,0,0,60.819164276123,0,1608.56056213379,60,54,0,0,0,0,6,1,1,1,145.886783899014,NA
"12454",12454,42,2306,1,0,0,0,59.4443588256836,1,975.604152679443,63,41,3,2,1,0,5,1,1,1,166.306374461384,NA
"12455",12455,42,2306,1,0,0,0,59.4443588256836,0,2091.62940979004,62,41,3,2,1,0,5,1,1,1,166.306374461384,NA
"12456",12456,42,2309,1,0,0,0,60.8964462280273,0,2643.95771026611,79,71,0,0,0,0,2,0,1,0,166.306374461384,NA
"12457",12457,42,2309,1,0,0,0,60.8964462280273,1,2903.61232757568,80,72,0,0,0,0,2,0,1,0,166.306374461384,NA
"12458",12458,42,2312,1,0,0,0,70.479133605957,0,2401.25179290771,75,64,3,3,0,0,4,0,1,2,166.306374461384,NA
"12459",12459,42,2312,1,0,0,0,70.479133605957,1,2681.16073608398,76,65,3,3,0,0,4,0,1,2,166.306374461384,NA
"12460",12460,42,2317,1,0,0,0,60.9737243652344,0,2142.80128479004,60,40,0,0,0,1,2,1,1,1,166.306374461384,NA
"12461",12461,42,2317,1,0,0,0,60.9737243652344,1,2762.38880157471,61,41,0,0,0,1,2,1,1,1,166.306374461384,NA
"12462",12462,42,2318,1,0,0,0,64.7797546386719,1,1021.78945541382,57,45,3,2,0,1,7,0,1,3,166.306374461384,NA
"12463",12463,42,2318,1,0,0,0,64.7797546386719,0,1510.70880889893,56,44,3,2,0,1,7,0,1,3,166.306374461384,NA
"12464",12464,42,2319,1,0,0,0,62.9829978942871,1,1704.36668395996,39,34,3,3,0,0,6,0,1,2,166.306374461384,NA
"12465",12465,42,2319,1,0,0,0,62.9829978942871,0,1811.25793457031,38,33,3,3,0,0,6,0,1,2,166.306374461384,NA
"12466",12466,42,2330,1,0,0,0,61.5919647216797,1,3151.38149261475,61,59,3,0,0,0,6,0,1,3,166.306374461384,NA
"12467",12467,42,2330,1,0,0,0,61.5919647216797,0,1999.27387237549,60,58,3,0,0,0,6,0,1,3,166.306374461384,NA
"12468",12468,42,2334,1,0,0,0,59.737247467041,1,2136.03935241699,25,25,3,9,0,0,4,1,1,0,166.306374461384,NA
"12469",12469,42,2334,1,0,0,0,59.737247467041,0,1737.35446929932,24,24,3,9,0,0,4,1,1,0,166.306374461384,NA
"12470",12470,42,2337,1,0,0,0,62.7511596679688,1,3309.47074890137,58,41,3,2,1,0,1,1,1,1,166.306374461384,NA
"12471",12471,42,2337,1,0,0,0,62.7511596679688,0,2896.93908691406,57,41,3,2,1,0,1,1,1,1,166.306374461384,NA
"12472",12472,42,2338,1,0,0,0,64.4899520874023,0,2810.91175079346,60,41,4,2,1,0,3,0,1,4,166.306374461384,NA
"12473",12473,42,2338,1,0,0,0,64.4899520874023,1,863.850879669189,61,41,4,2,1,0,3,0,1,4,166.306374461384,NA
"12474",12474,42,2342,1,0,0,0,72.7975234985352,0,1948.86531829834,49,46,3,2,0,1,4,1,1,9,166.306374461384,NA
"12475",12475,42,2342,1,0,0,0,72.7975234985352,1,1678.92665863037,50,47,3,2,0,1,4,1,1,9,166.306374461384,NA
"12476",12476,42,2347,1,0,0,0,62.5193214416504,0,2592.26932525635,67,66,1,0,0,0,3,0,1,2,166.306374461384,NA
"12477",12477,42,2347,1,0,0,0,62.5193214416504,1,1198.69508743286,68,67,1,0,0,0,3,0,1,2,166.306374461384,NA
"12478",12478,42,2348,1,0,0,0,75.3477554321289,0,3121.42601013184,50,41,0,2,0,0,1,0,0,3,166.306374461384,NA
"12479",12479,42,2348,1,0,0,0,75.3477554321289,1,2335.90469360352,51,41,0,2,0,0,1,0,0,3,166.306374461384,NA
"12480",12480,42,2359,1,0,0,0,60.9737243652344,1,2209.55963134766,58,56,1,3,0,0,4,0,1,0,166.306374461384,NA
"12481",12481,42,2359,1,0,0,0,60.9737243652344,0,2349.52144622803,57,55,1,3,0,0,4,0,1,0,166.306374461384,NA
"12482",12482,42,2362,1,0,0,0,63.6012382507324,1,1996.9274520874,61,41,4,2,0,1,2,1,0,2,166.306374461384,NA
"12483",12483,42,2362,1,0,0,0,63.6012382507324,0,2514.28680419922,60,41,4,2,0,1,2,1,0,2,166.306374461384,NA
"12484",12484,42,2369,1,0,0,0,58.578052520752,0,2226.05476379395,54,41,3,2,0,0,6,0,1,2,166.306374461384,NA
"12485",12485,42,2369,1,0,0,0,58.578052520752,1,1970.58143615723,55,41,3,2,0,0,6,0,1,2,166.306374461384,NA
"12486",12486,42,2379,1,0,0,0,59.0417327880859,0,2027.45342254639,50,45,2,0,0,1,3,1,1,2,166.306374461384,NA
"12487",12487,42,2379,1,0,0,0,59.0417327880859,1,2076.03092193604,51,46,2,0,0,1,3,1,1,2,166.306374461384,NA
"12488",12488,42,2389,1,0,0,0,61.2442054748535,1,933.263111114502,56,48,0,2,0,0,5,0,1,1,166.306374461384,NA
"12489",12489,42,2389,1,0,0,0,61.2442054748535,0,2052.28500366211,55,47,0,2,0,0,5,0,1,1,166.306374461384,NA
"12490",12490,7,2397,1,0,0,0,72.6429672241211,1,6799.51782226562,52,49,2,2,0,1,3,0,1,1,128.015602748721,NA
"12491",12491,7,2397,1,0,0,0,72.6429672241211,0,2280.78098297119,51,48,2,2,0,1,3,0,1,1,128.015602748721,NA
"12492",12492,7,2404,1,0,0,0,68.7789764404297,0,1833.83350372314,55,49,3,0,0,1,4,1,1,1,128.015602748721,NA
"12493",12493,7,2404,1,0,0,0,68.7789764404297,1,1870.08190155029,56,50,3,0,0,1,4,1,1,1,128.015602748721,NA
"12494",12494,7,2409,1,0,0,0,75.3670806884766,0,1418.07765960693,45,44,2,1,0,1,7,0,1,1,128.015602748721,NA
"12495",12495,7,2409,1,0,0,0,75.3670806884766,1,1817.77877807617,46,45,2,1,0,1,7,0,1,1,128.015602748721,NA
"12496",12496,7,2432,1,0,0,0,60.5873260498047,0,1620.96748352051,48,38,2,1,0,1,6,0,1,1,128.015602748721,NA
"12497",12497,7,2432,1,0,0,0,60.5873260498047,1,1710.53123474121,48,39,2,1,0,1,6,0,1,1,128.015602748721,NA
"12498",12498,7,2434,1,0,0,0,67.2333831787109,0,1659.51194763184,24,22,9,9,0,1,3,1,1,0,128.015602748721,NA
"12499",12499,7,2434,1,0,0,0,67.2333831787109,1,1482.02314376831,25,23,9,9,0,1,3,1,1,0,128.015602748721,NA
"12500",12500,7,2441,1,0,0,0,58.578052520752,1,2683.73355865479,41,41,3,2,0,1,3,0,1,3,128.015602748721,NA
"12501",12501,7,2441,1,0,0,0,58.578052520752,0,2229.52003479004,40,40,3,2,0,1,3,0,1,3,128.015602748721,NA
"12502",12502,7,2443,1,0,0,0,59.4281311035156,1,7340.67077636719,19,18,9,9,0,1,3,0,1,0,128.015602748721,NA
"12503",12503,7,2443,1,0,0,0,59.4281311035156,0,1803.21884155273,18,17,9,9,0,1,3,0,1,0,128.015602748721,NA
"12504",12504,7,2444,1,0,0,0,67.5409545898438,0,909.805488586426,45,39,0,0,0,1,9,0,1,2,128.015602748721,NA
"12505",12505,7,2444,1,0,0,0,67.5409545898438,1,2006.72817230225,46,40,0,0,0,1,9,0,1,2,128.015602748721,NA
"12506",12506,19,2453,1,0,0,0,65.6877899169922,0,2831.08997344971,42,41,0,2,0,0,2,0,0,1,96.7320030573094,NA
"12507",12507,19,2453,1,0,0,0,65.6877899169922,1,3210.57281494141,43,41,0,2,0,0,2,0,0,1,96.7320030573094,NA
"12508",12508,19,2455,1,0,0,0,76.1205596923828,1,11403.5026550293,78,41,0,2,1,0,1,0,1,0,96.7320030573094,NA
"12509",12509,19,2455,1,0,0,0,76.1205596923828,0,3071.21410369873,77,41,0,2,1,0,1,0,1,0,96.7320030573094,NA
"12510",12510,19,2459,1,0,0,0,65.4559478759766,0,2428.80802154541,70,60,0,0,0,0,2,1,0,2,96.7320030573094,NA
"12511",12511,19,2459,1,0,0,0,65.4559478759766,1,3973.93074035645,71,61,0,0,0,0,2,1,0,2,96.7320030573094,NA
"12512",12512,19,2462,1,0,0,0,65.6491470336914,0,2218.12324523926,62,41,2,2,0,0,5,1,1,3,96.7320030573094,NA
"12513",12513,19,2462,1,0,0,0,65.6491470336914,1,3551.54151916504,63,41,2,2,0,0,5,1,1,3,96.7320030573094,NA
"12514",12514,68,2467,0,0,0,0,61.9010810852051,0,2135.4642868042,66,53,0,2,0,0,6,0,1,13,120.965341080665,NA
"12515",12515,68,2467,0,0,0,0,61.9010810852051,1,1187.50524520874,67,54,0,2,0,0,6,0,1,13,120.965341080665,NA
"12516",12516,68,2472,0,0,0,0,76.0432739257812,1,3509.06410217285,50,46,0,3,0,0,3,0,1,8,120.965341080665,NA
"12517",12517,68,2472,0,0,0,0,76.0432739257812,0,2589.81704711914,49,45,0,3,0,0,3,0,1,8,120.965341080665,NA
"12518",12518,68,2476,0,0,0,0,61.9783630371094,1,1806.61315917969,75,73,0,0,0,0,2,1,1,3,120.965341080665,NA
"12519",12519,68,2476,0,0,0,0,61.9783630371094,0,2467.73548126221,74,72,0,0,0,0,2,1,1,3,120.965341080665,NA
"12520",12520,68,2479,0,0,0,0,62.7511596679688,0,2712.3571395874,64,41,0,2,0,0,4,0,1,8,120.965341080665,NA
"12521",12521,68,2479,0,0,0,0,62.7511596679688,1,1108.68186950684,65,41,0,2,0,0,4,0,1,8,120.965341080665,NA
"12522",12522,68,2480,0,0,0,0,80.0618209838867,1,1723.11820983887,53,47,0,0,0,0,4,0,1,6,120.965341080665,NA
"12523",12523,68,2480,0,0,0,0,80.0618209838867,0,2363.57688903809,52,46,0,0,0,0,4,0,1,6,120.965341080665,NA
"12524",12524,68,2482,0,0,0,0,67.6970596313477,0,1464.97192382812,41,35,3,2,0,0,8,0,1,2,120.965341080665,NA
"12525",12525,68,2482,0,0,0,0,67.6970596313477,1,988.78755569458,42,36,3,2,0,0,8,0,1,2,120.965341080665,NA
"12526",12526,68,2483,0,0,0,0,67.1545562744141,0,2351.61762237549,46,39,3,4,0,0,5,0,1,14,120.965341080665,NA
"12527",12527,68,2483,0,0,0,0,67.1545562744141,1,1739.09301757812,47,40,3,4,0,0,5,0,1,14,120.965341080665,NA
"12528",12528,68,2484,0,0,0,0,69.0108184814453,1,1056.11906051636,57,55,0,0,0,0,4,0,1,0,120.965341080665,NA
"12529",12529,68,2484,0,0,0,0,69.0108184814453,0,2277.56004333496,56,54,0,0,0,0,4,0,1,0,120.965341080665,NA
"12530",12530,68,2486,0,0,0,0,67.4652252197266,1,2471.58355712891,67,64,0,0,0,0,2,1,1,1,120.965341080665,NA
"12531",12531,68,2486,0,0,0,0,67.4652252197266,0,2461.09371185303,66,63,0,0,0,0,2,1,1,1,120.965341080665,NA
"12532",12532,68,2487,0,0,0,0,59.4281311035156,1,1329.89187240601,58,50,0,0,0,0,4,1,1,2,120.965341080665,NA
"12533",12533,68,2487,0,0,0,0,59.4281311035156,0,2056.61296844482,57,49,0,0,0,0,4,1,1,2,120.965341080665,NA
"12534",12534,68,2488,0,0,0,0,59.9690895080566,1,1585.67304611206,33,34,3,9,0,0,5,0,1,1,120.965341080665,NA
"12535",12535,68,2488,0,0,0,0,59.9690895080566,0,1982.55195617676,32,33,3,9,0,0,5,0,1,1,120.965341080665,NA
"12536",12536,68,2491,0,0,0,0,61.9783630371094,1,1040.07587432861,48,43,2,2,0,0,8,0,0,1,120.965341080665,NA
"12537",12537,68,2491,0,0,0,0,61.9783630371094,0,1481.9787979126,47,42,2,2,0,0,8,0,0,1,120.965341080665,NA
"12538",12538,68,2492,0,0,0,0,62.9829978942871,0,2529.72373962402,54,53,0,0,0,0,3,0,1,3,120.965341080665,NA
"12539",12539,68,2492,0,0,0,0,62.9829978942871,1,3524.47242736816,55,54,0,0,0,0,3,0,1,3,120.965341080665,NA
"12540",12540,68,2493,0,0,0,0,61.282844543457,1,951.968193054199,50,44,0,1,0,0,9,0,1,4,120.965341080665,NA
"12541",12541,68,2493,0,0,0,0,61.282844543457,0,1279.77647781372,49,43,0,1,0,0,9,0,1,4,120.965341080665,NA
"12542",12542,68,2496,0,0,0,0,69.474494934082,0,2631.84146881104,35,26,16,6,0,0,4,0,1,5,120.965341080665,NA
"12543",12543,68,2496,0,0,0,0,69.474494934082,1,2467.58232116699,36,27,16,6,0,0,4,0,1,5,120.965341080665,NA
"12544",12544,68,2498,0,0,0,0,63.5239562988281,1,2225.77533721924,77,73,1,0,0,0,6,0,1,2,120.965341080665,NA
"12545",12545,68,2498,0,0,0,0,63.5239562988281,0,1985.61420440674,76,72,1,0,0,0,6,0,1,2,120.965341080665,NA
