"segment_id","sector_id","corridor_type","year","round","treated","eligible_speed","cameras_installed","enforcement_intensity","baseline_speed_85th","ave_speed_kmh","speed_limit_kmh","lanes","road_length_km","lighting_quality","school_within_500m","prior_collisions_3yr","vehicles_km_millions","injury_collisions","fatal_collisions","minor_collisions","injuries_per_million_vkm"
"SEC15-028","SEC15","ring road",2021,1,0,1,0,0,73.4,73.1,80,2,2.25,"adequate",0,12,5.38,11,0,22,2.045
"SEC15-029","SEC15","urban arterial",2019,0,0,0,0,0,51,51,60,3,2.78,"adequate",0,15,9.15,4,0,14,0.437
"SEC15-029","SEC15","urban arterial",2021,1,0,0,0,0,51,50.5,60,3,2.78,"adequate",0,15,9.31,8,1,29,0.859
"SEC15-030","SEC15","urban arterial",2019,0,0,0,0,0,68.2,70.2,80,3,2.2,"good",0,9,6.42,9,0,15,1.402
"SEC15-030","SEC15","urban arterial",2021,1,0,0,0,0,68.2,68.1,80,3,2.2,"good",0,9,8.48,16,0,21,1.887
"SEC15-031","SEC15","urban arterial",2019,0,0,0,0,0,66.2,69.2,80,5,0.89,"adequate",1,8,4.48,1,0,16,0.223
"SEC15-031","SEC15","urban arterial",2021,1,0,0,0,0,66.2,66.3,80,5,0.89,"adequate",1,8,5.3,13,2,27,2.453
"SEC15-032","SEC15","suburban arterial",2019,0,0,0,0,0,66.9,66.4,80,6,0.97,"adequate",0,4,6.79,3,0,17,0.442
"SEC15-032","SEC15","suburban arterial",2021,1,0,0,0,0,66.9,67.2,80,6,0.97,"adequate",0,4,6.17,4,0,17,0.648
"SEC15-033","SEC15","ring road",2019,0,0,0,0,0,68.6,69.5,80,4,0.5,"good",1,7,2.88,9,0,12,3.125
"SEC15-033","SEC15","ring road",2021,1,0,0,0,0,68.6,67.4,80,4,0.5,"good",1,7,2.6,6,0,6,2.308
"SEC15-034","SEC15","ring road",2019,0,0,0,0,0,63.8,65.2,60,5,3.01,"adequate",0,17,17.19,19,0,43,1.105
"SEC15-034","SEC15","ring road",2021,1,0,0,0,0,63.8,62,60,5,3.01,"adequate",0,17,17.5,7,0,28,0.4
"SEC15-035","SEC15","ring road",2019,0,0,1,0,0,73.2,72.4,80,4,1.4,"adequate",0,8,6.28,6,1,17,0.955
"SEC15-035","SEC15","ring road",2021,1,0,1,0,0,73.2,72.3,80,4,1.4,"adequate",0,8,6.34,5,0,15,0.789
"SEC15-036","SEC15","urban arterial",2019,0,0,0,0,0,50.1,49.7,60,4,1.57,"good",0,6,6.6,6,0,14,0.909
"SEC15-036","SEC15","urban arterial",2021,1,0,0,0,0,50.1,50.1,60,4,1.57,"good",0,6,7.58,5,0,14,0.66
"SEC15-037","SEC15","school corridor",2019,0,0,0,0,0,55.6,54.8,60,4,1.46,"good",0,9,6.63,7,0,14,1.056
"SEC15-037","SEC15","school corridor",2021,1,0,0,0,0,55.6,55.4,60,4,1.46,"good",0,9,6.45,5,0,10,0.775
"SEC15-038","SEC15","urban arterial",2019,0,0,1,0,0,73,73.4,80,3,0.57,"adequate",0,12,1.69,7,0,18,4.142
"SEC15-038","SEC15","urban arterial",2021,1,0,1,0,0,73,73.6,80,3,0.57,"adequate",0,12,1.7,4,0,10,2.353
"SEC15-039","SEC15","suburban arterial",2019,0,0,1,0,0,82.7,81,80,5,3.07,"good",0,16,16.12,17,1,38,1.055
"SEC15-039","SEC15","suburban arterial",2021,1,0,1,0,0,82.7,81.6,80,5,3.07,"good",0,16,17.41,14,0,26,0.804
"SEC15-040","SEC15","ring road",2019,0,0,0,0,0,63.1,63.5,60,4,1.95,"good",1,14,9.88,7,1,13,0.709
"SEC15-040","SEC15","ring road",2021,1,0,0,0,0,63.1,61,60,4,1.95,"good",1,14,9.35,6,0,11,0.642
"SEC15-041","SEC15","urban arterial",2019,0,0,1,0,0,74,72.7,80,3,1.68,"adequate",0,12,5.77,5,0,8,0.867
"SEC15-041","SEC15","urban arterial",2021,1,0,1,0,0,74,74,80,3,1.68,"adequate",0,12,5.44,4,0,12,0.735
"SEC15-042","SEC15","urban arterial",2019,0,0,0,0,0,65.7,64.3,80,4,3.35,"adequate",0,16,15.93,13,0,26,0.816
"SEC15-042","SEC15","urban arterial",2021,1,0,0,0,0,65.7,67.8,80,4,3.35,"adequate",0,16,14.05,15,0,29,1.068
"SEC15-043","SEC15","suburban arterial",2019,0,0,0,0,0,68.3,66.8,80,3,2.49,"poor",0,11,9.11,16,1,23,1.756
"SEC15-043","SEC15","suburban arterial",2021,1,0,0,0,0,68.3,67.7,80,3,2.49,"poor",0,11,7.6,13,1,24,1.711
"SEC15-044","SEC15","urban arterial",2019,0,0,1,0,0,70.8,70.4,80,5,0.53,"adequate",0,12,3.02,5,1,13,1.656
"SEC15-044","SEC15","urban arterial",2021,1,0,1,0,0,70.8,68,80,5,0.53,"adequate",0,12,3.41,6,0,17,1.76
"SEC15-045","SEC15","urban arterial",2019,0,0,1,0,0,80.6,79.2,80,5,1.52,"adequate",0,21,9.38,7,0,18,0.746
"SEC15-045","SEC15","urban arterial",2021,1,0,1,0,0,80.6,79.4,80,5,1.52,"adequate",0,21,8.24,10,0,21,1.214
"SEC15-046","SEC15","urban arterial",2019,0,0,1,0,0,74.9,73.3,80,4,0.97,"adequate",0,13,5.36,8,0,17,1.493
"SEC15-046","SEC15","urban arterial",2021,1,0,1,0,0,74.9,72.8,80,4,0.97,"adequate",0,13,5.53,12,0,11,2.17
"SEC15-047","SEC15","school corridor",2019,0,0,0,0,0,62,62,60,5,0.6,"adequate",0,12,3.26,11,0,21,3.374
"SEC15-047","SEC15","school corridor",2021,1,0,0,0,0,62,59.5,60,5,0.6,"adequate",0,12,3.34,5,0,8,1.497
"SEC15-048","SEC15","ring road",2019,0,0,1,0,0,77.9,78.2,80,6,0.5,"good",0,9,3.19,8,1,16,2.508
"SEC15-048","SEC15","ring road",2021,1,0,1,0,0,77.9,77.8,80,6,0.5,"good",0,9,3.74,10,0,9,2.674
"SEC15-049","SEC15","urban arterial",2019,0,0,0,0,0,54.5,53.5,60,5,2.26,"good",0,13,12.39,12,1,19,0.969
"SEC15-049","SEC15","urban arterial",2021,1,0,0,0,0,54.5,58.6,60,5,2.26,"good",0,13,13.89,4,1,14,0.288
"SEC15-050","SEC15","suburban arterial",2019,0,0,0,0,0,62.2,61.3,60,2,1.49,"poor",1,4,3.38,9,0,10,2.663
"SEC15-050","SEC15","suburban arterial",2021,1,0,0,0,0,62.2,59,60,2,1.49,"poor",1,4,3.64,8,0,17,2.198
"SEC16-001","SEC16","urban arterial",2019,0,0,0,0,0,53.7,52.6,60,5,3.08,"adequate",0,10,17.96,9,0,21,0.501
"SEC16-001","SEC16","urban arterial",2021,1,0,0,0,0,53.7,53.8,60,5,3.08,"adequate",0,10,15.98,7,0,18,0.438
"SEC16-002","SEC16","suburban arterial",2019,0,0,0,0,0,68.3,66.3,80,4,2.45,"adequate",1,14,10.74,17,0,24,1.583
"SEC16-002","SEC16","suburban arterial",2021,1,0,0,0,0,68.3,66.7,80,4,2.45,"adequate",1,14,10.83,9,0,21,0.831
"SEC16-003","SEC16","suburban arterial",2019,0,0,1,0,0,77.6,77.3,80,3,2.77,"poor",0,13,9.61,11,1,23,1.145
"SEC16-003","SEC16","suburban arterial",2021,1,0,1,0,0,77.6,79.5,80,3,2.77,"poor",0,13,8.84,3,0,22,0.339
"SEC16-004","SEC16","ring road",2019,0,0,0,0,0,63.1,62.3,60,4,2.84,"good",0,11,14.65,20,1,15,1.365
"SEC16-004","SEC16","ring road",2021,1,0,0,0,0,63.1,61.1,60,4,2.84,"good",0,11,13.79,5,0,7,0.363
"SEC16-005","SEC16","urban arterial",2019,0,0,1,0,0,79.1,77.9,80,6,3.05,"adequate",0,26,17.42,9,0,36,0.517
"SEC16-005","SEC16","urban arterial",2021,1,0,1,0,0,79.1,77.6,80,6,3.05,"adequate",0,26,21.34,16,2,22,0.75
"SEC16-006","SEC16","urban arterial",2019,0,0,0,0,0,47.7,47.9,60,2,2.14,"poor",0,10,5.04,3,1,18,0.595
"SEC16-006","SEC16","urban arterial",2021,1,0,0,0,0,47.7,48.5,60,2,2.14,"poor",0,10,5.56,6,0,10,1.079
"SEC16-007","SEC16","urban arterial",2019,0,0,0,0,0,58.2,57.6,60,4,0.63,"adequate",0,8,2.74,6,1,10,2.19
"SEC16-007","SEC16","urban arterial",2021,1,0,0,0,0,58.2,57.7,60,4,0.63,"adequate",0,8,2.61,6,0,10,2.299
"SEC16-008","SEC16","suburban arterial",2019,0,0,1,0,0,73.7,73.8,80,3,2.7,"good",0,12,8.76,13,0,20,1.484
"SEC16-008","SEC16","suburban arterial",2021,1,0,1,0,0,73.7,71.6,80,3,2.7,"good",0,12,10.45,6,0,11,0.574
"SEC16-009","SEC16","school corridor",2019,0,0,1,0,0,76.7,77.3,80,5,1.25,"adequate",0,9,8.16,11,2,23,1.348
"SEC16-009","SEC16","school corridor",2021,1,0,1,0,0,76.7,76.1,80,5,1.25,"adequate",0,9,6.42,6,0,9,0.935
"SEC16-010","SEC16","ring road",2019,0,0,0,0,0,56,54.7,60,4,1.66,"adequate",1,4,7.64,7,0,4,0.916
"SEC16-010","SEC16","ring road",2021,1,0,0,0,0,56,55.2,60,4,1.66,"adequate",1,4,7.94,10,0,8,1.259
"SEC16-011","SEC16","ring road",2019,0,0,1,0,0,70.3,71.2,80,3,2.47,"good",0,12,8,16,0,28,2
"SEC16-011","SEC16","ring road",2021,1,0,1,0,0,70.3,69.7,80,3,2.47,"good",0,12,8.45,9,0,20,1.065
"SEC16-012","SEC16","urban arterial",2019,0,0,0,0,0,57.9,55.8,60,2,0.9,"adequate",0,7,1.8,6,1,6,3.333
"SEC16-012","SEC16","urban arterial",2021,1,0,0,0,0,57.9,57.7,60,2,0.9,"adequate",0,7,2.14,2,0,7,0.935
"SEC16-013","SEC16","ring road",2019,0,0,1,0,0,71.1,68.9,80,5,1.65,"adequate",0,10,8.04,7,0,12,0.871
"SEC16-013","SEC16","ring road",2021,1,0,1,0,0,71.1,70.5,80,5,1.65,"adequate",0,10,10.96,5,0,12,0.456
"SEC16-014","SEC16","school corridor",2019,0,0,0,0,0,69.3,69.1,80,4,1.76,"adequate",0,12,8.09,6,0,17,0.742
"SEC16-014","SEC16","school corridor",2021,1,0,0,0,0,69.3,68.2,80,4,1.76,"adequate",0,12,8.87,9,0,22,1.015
"SEC16-015","SEC16","school corridor",2019,0,0,0,0,0,67.3,67.3,80,3,1.4,"good",0,12,5.33,3,0,4,0.563
"SEC16-015","SEC16","school corridor",2021,1,0,0,0,0,67.3,66.1,80,3,1.4,"good",0,12,4.5,4,0,4,0.889
"SEC16-016","SEC16","suburban arterial",2019,0,0,1,0,0,73.1,72.5,80,3,1.11,"good",0,5,3.58,5,0,7,1.397
"SEC16-016","SEC16","suburban arterial",2021,1,0,1,0,0,73.1,71.7,80,3,1.11,"good",0,5,3.64,4,0,7,1.099
"SEC16-017","SEC16","suburban arterial",2019,0,0,0,0,0,58.9,59.4,60,4,3.22,"adequate",0,17,13.01,14,0,29,1.076
"SEC16-017","SEC16","suburban arterial",2021,1,0,0,0,0,58.9,59.7,60,4,3.22,"adequate",0,17,15.71,11,1,20,0.7
"SEC16-018","SEC16","urban arterial",2019,0,0,0,0,0,64.4,64.2,60,4,0.71,"adequate",0,5,3.42,4,1,6,1.17
"SEC16-018","SEC16","urban arterial",2021,1,0,0,0,0,64.4,65,60,4,0.71,"adequate",0,5,3.47,5,1,8,1.441
"SEC16-019","SEC16","ring road",2019,0,0,0,0,0,66.9,66.1,80,3,0.91,"adequate",0,6,2.87,6,0,6,2.091
"SEC16-019","SEC16","ring road",2021,1,0,0,0,0,66.9,66.8,80,3,0.91,"adequate",0,6,2.72,6,0,16,2.206
"SEC16-020","SEC16","urban arterial",2019,0,0,1,0,0,72.8,73.7,80,5,2.83,"adequate",0,15,17.21,8,0,19,0.465
"SEC16-020","SEC16","urban arterial",2021,1,0,1,0,0,72.8,75.6,80,5,2.83,"adequate",0,15,15.61,13,0,19,0.833
"SEC16-021","SEC16","suburban arterial",2019,0,0,0,0,0,66.4,65.7,80,4,2.5,"poor",0,16,13.35,17,0,28,1.273
"SEC16-021","SEC16","suburban arterial",2021,1,0,0,0,0,66.4,63.9,80,4,2.5,"poor",0,16,9.58,14,1,29,1.461
"SEC16-022","SEC16","ring road",2019,0,0,0,0,0,62.5,61.6,60,4,2.8,"good",0,13,15.1,9,0,24,0.596
"SEC16-022","SEC16","ring road",2021,1,0,0,0,0,62.5,62.5,60,4,2.8,"good",0,13,12.65,10,0,14,0.791
"SEC16-023","SEC16","school corridor",2019,0,0,0,0,0,61.6,60.8,60,2,3.01,"adequate",1,6,7.57,13,0,22,1.717
"SEC16-023","SEC16","school corridor",2021,1,0,0,0,0,61.6,60.5,60,2,3.01,"adequate",1,6,7.77,3,0,14,0.386
"SEC16-024","SEC16","urban arterial",2019,0,0,1,0,0,82.4,82.2,80,5,0.51,"adequate",0,7,3.02,4,0,11,1.325
"SEC16-024","SEC16","urban arterial",2021,1,0,1,0,0,82.4,82,80,5,0.51,"adequate",0,7,3.9,6,0,10,1.538
"SEC16-025","SEC16","school corridor",2019,0,0,1,0,0,72.3,73.5,80,6,0.76,"adequate",0,15,5.39,8,0,11,1.484
"SEC16-025","SEC16","school corridor",2021,1,0,1,0,0,72.3,71.9,80,6,0.76,"adequate",0,15,6.24,4,0,19,0.641
"SEC16-026","SEC16","suburban arterial",2019,0,0,0,0,0,68.2,68.7,80,4,1.79,"good",0,7,7.82,3,0,6,0.384
"SEC16-026","SEC16","suburban arterial",2021,1,0,0,0,0,68.2,67.9,80,4,1.79,"good",0,7,9.4,6,0,10,0.638
"SEC16-027","SEC16","ring road",2019,0,0,1,0,0,81.7,80.7,80,4,1.36,"poor",0,9,6.88,12,0,15,1.744
"SEC16-027","SEC16","ring road",2021,1,0,1,0,0,81.7,82,80,4,1.36,"poor",0,9,6.31,8,0,17,1.268
"SEC16-028","SEC16","suburban arterial",2019,0,0,1,0,0,75.9,75.3,80,4,1.51,"good",0,8,7.73,11,0,11,1.423
"SEC16-028","SEC16","suburban arterial",2021,1,0,1,0,0,75.9,77.2,80,4,1.51,"good",0,8,7.46,8,0,13,1.072
"SEC16-029","SEC16","urban arterial",2019,0,0,0,0,0,65.5,65.7,80,4,2.82,"adequate",0,10,14.3,11,0,24,0.769
"SEC16-029","SEC16","urban arterial",2021,1,0,0,0,0,65.5,67.7,80,4,2.82,"adequate",0,10,13.74,14,0,27,1.019
"SEC16-030","SEC16","urban arterial",2019,0,0,0,0,0,62.3,60.1,60,4,0.65,"adequate",0,3,2.71,2,0,10,0.738
"SEC16-030","SEC16","urban arterial",2021,1,0,0,0,0,62.3,60.6,60,4,0.65,"adequate",0,3,2.44,3,1,10,1.23
"SEC16-031","SEC16","school corridor",2019,0,0,1,0,0,74.4,74.8,80,3,2.6,"adequate",0,18,7.61,12,0,11,1.577
"SEC16-031","SEC16","school corridor",2021,1,0,1,0,0,74.4,74.8,80,3,2.6,"adequate",0,18,10.36,4,0,20,0.386
"SEC16-032","SEC16","school corridor",2019,0,0,0,0,0,50.4,50.1,60,4,1.74,"adequate",0,6,9.97,13,0,16,1.304
"SEC16-032","SEC16","school corridor",2021,1,0,0,0,0,50.4,51,60,4,1.74,"adequate",0,6,7.98,7,0,15,0.877
"SEC16-033","SEC16","ring road",2019,0,0,0,0,0,59.2,58.6,60,4,2.45,"adequate",1,17,11.32,6,0,22,0.53
"SEC16-033","SEC16","ring road",2021,1,0,0,0,0,59.2,60,60,4,2.45,"adequate",1,17,14.58,11,1,14,0.754
"SEC16-034","SEC16","urban arterial",2019,0,0,0,0,0,67,66.1,80,4,3.02,"adequate",0,22,13.11,12,0,26,0.915
"SEC16-034","SEC16","urban arterial",2021,1,0,0,0,0,67,68.1,80,4,3.02,"adequate",0,22,13.9,11,0,34,0.791
"SEC16-035","SEC16","urban arterial",2019,0,0,0,0,0,47.2,46.3,60,4,0.82,"adequate",0,7,3.97,8,0,12,2.015
"SEC16-035","SEC16","urban arterial",2021,1,0,0,0,0,47.2,46,60,4,0.82,"adequate",0,7,3.66,7,0,7,1.913
"SEC16-036","SEC16","suburban arterial",2019,0,0,0,0,0,59.3,60.8,60,4,2.06,"adequate",0,10,9.13,9,0,12,0.986
"SEC16-036","SEC16","suburban arterial",2021,1,0,0,0,0,59.3,59.2,60,4,2.06,"adequate",0,10,10.17,5,0,11,0.492
"SEC16-037","SEC16","suburban arterial",2019,0,0,0,0,0,57.2,57.5,60,5,2.44,"poor",0,10,14.33,9,0,22,0.628
"SEC16-037","SEC16","suburban arterial",2021,1,0,0,0,0,57.2,55.4,60,5,2.44,"poor",0,10,15.17,3,0,24,0.198
"SEC16-038","SEC16","school corridor",2019,0,0,0,0,0,67.9,67.8,80,2,1.48,"poor",0,7,3.87,4,0,9,1.034
"SEC16-038","SEC16","school corridor",2021,1,0,0,0,0,67.9,68.5,80,2,1.48,"poor",0,7,3.58,7,0,5,1.955
"SEC16-039","SEC16","school corridor",2019,0,0,1,0,0,72.2,73.4,80,4,1.45,"adequate",0,14,6.57,11,1,22,1.674
"SEC16-039","SEC16","school corridor",2021,1,0,1,0,0,72.2,71.8,80,4,1.45,"adequate",0,14,7.14,7,1,16,0.98
"SEC16-040","SEC16","urban arterial",2019,0,0,1,0,0,73.4,73.8,80,4,1.1,"adequate",0,6,6.03,7,1,7,1.161
"SEC16-040","SEC16","urban arterial",2021,1,0,1,0,0,73.4,74.5,80,4,1.1,"adequate",0,6,4.77,3,0,11,0.629
"SEC16-041","SEC16","suburban arterial",2019,0,0,1,0,0,71.5,70.7,80,4,0.64,"adequate",0,4,2.63,13,1,7,4.943
"SEC16-041","SEC16","suburban arterial",2021,1,0,1,0,0,71.5,72.5,80,4,0.64,"adequate",0,4,3.15,2,0,12,0.635
"SEC16-042","SEC16","suburban arterial",2019,0,0,1,0,0,76.5,74.3,80,5,0.51,"poor",1,16,2.27,6,0,17,2.643
"SEC16-042","SEC16","suburban arterial",2021,1,0,1,0,0,76.5,77.7,80,5,0.51,"poor",1,16,3.27,12,1,10,3.67
"SEC16-043","SEC16","suburban arterial",2019,0,0,1,0,0,71.2,70.9,80,4,3.13,"adequate",0,23,16.21,15,0,37,0.925
"SEC16-043","SEC16","suburban arterial",2021,1,0,1,0,0,71.2,70.2,80,4,3.13,"adequate",0,23,16.24,18,0,36,1.108
"SEC16-044","SEC16","urban arterial",2019,0,0,0,0,0,58,58,60,3,1.66,"good",0,6,5.4,3,0,15,0.556
"SEC16-044","SEC16","urban arterial",2021,1,0,0,0,0,58,57.2,60,3,1.66,"good",0,6,5.78,6,0,10,1.038
"SEC16-045","SEC16","school corridor",2019,0,0,0,0,0,63.5,63.7,60,4,2.44,"adequate",0,12,10.35,11,0,22,1.063
"SEC16-045","SEC16","school corridor",2021,1,0,0,0,0,63.5,59.5,60,4,2.44,"adequate",0,12,12.07,13,0,22,1.077
"SEC16-046","SEC16","suburban arterial",2019,0,0,1,0,0,70.8,69.1,80,5,1.5,"adequate",0,10,9.89,10,0,5,1.011
"SEC16-046","SEC16","suburban arterial",2021,1,0,1,0,0,70.8,69.5,80,5,1.5,"adequate",0,10,9.07,3,0,10,0.331
"SEC16-047","SEC16","suburban arterial",2019,0,0,0,0,0,68,69.2,80,5,1.82,"good",0,15,11.08,8,1,17,0.722
"SEC16-047","SEC16","suburban arterial",2021,1,0,0,0,0,68,66.7,80,5,1.82,"good",0,15,10.38,6,0,13,0.578
"SEC16-048","SEC16","urban arterial",2019,0,0,1,0,0,76.5,75.7,80,3,0.62,"good",1,12,2,5,0,14,2.5
"SEC16-048","SEC16","urban arterial",2021,1,0,1,0,0,76.5,76.1,80,3,0.62,"good",1,12,2.15,7,0,8,3.256
"SEC16-049","SEC16","urban arterial",2019,0,0,0,0,0,57.6,58.6,60,3,2.28,"adequate",0,8,6.69,8,0,15,1.196
"SEC16-049","SEC16","urban arterial",2021,1,0,0,0,0,57.6,57.6,60,3,2.28,"adequate",0,8,7.72,6,1,17,0.777
"SEC16-050","SEC16","urban arterial",2019,0,0,1,0,0,72.4,71.1,80,3,3.34,"poor",1,17,11.7,16,1,38,1.368
"SEC16-050","SEC16","urban arterial",2021,1,0,1,0,0,72.4,70.3,80,3,3.34,"poor",1,17,13.45,8,0,16,0.595
"SEC17-001","SEC17","urban arterial",2019,0,0,0,0,0,64.1,63.8,60,4,1.05,"adequate",1,7,4.5,10,0,7,2.222
"SEC17-001","SEC17","urban arterial",2021,1,0,0,0,0,64.1,63.6,60,4,1.05,"adequate",1,7,5.51,3,0,11,0.544
"SEC17-002","SEC17","urban arterial",2019,0,0,1,0,0,75,75.7,80,4,0.6,"adequate",0,9,2.94,5,0,5,1.701
"SEC17-002","SEC17","urban arterial",2021,1,0,1,0,0,75,75.6,80,4,0.6,"adequate",0,9,2.34,6,1,8,2.564
"SEC17-003","SEC17","urban arterial",2019,0,0,1,0,0,75,74.5,80,4,1.29,"adequate",0,8,5.63,13,0,20,2.309
"SEC17-003","SEC17","urban arterial",2021,1,0,1,0,0,75,74.1,80,4,1.29,"adequate",0,8,6.58,5,0,11,0.76
"SEC17-004","SEC17","suburban arterial",2019,0,0,1,0,0,75.2,76.4,80,5,0.92,"good",0,9,6.49,5,0,14,0.77
"SEC17-004","SEC17","suburban arterial",2021,1,0,1,0,0,75.2,74.9,80,5,0.92,"good",0,9,5.41,1,0,8,0.185
"SEC17-005","SEC17","urban arterial",2019,0,0,0,0,0,54.3,53.9,60,2,2.2,"adequate",0,2,5.65,4,0,20,0.708
"SEC17-005","SEC17","urban arterial",2021,1,0,0,0,0,54.3,54,60,2,2.2,"adequate",0,2,5.08,1,0,4,0.197
"SEC17-006","SEC17","urban arterial",2019,0,0,0,0,0,53.8,52,60,5,0.65,"adequate",0,3,3.19,5,0,12,1.567
"SEC17-006","SEC17","urban arterial",2021,1,0,0,0,0,53.8,52.9,60,5,0.65,"adequate",0,3,4.27,3,0,11,0.703
"SEC17-007","SEC17","suburban arterial",2019,0,0,0,0,0,56.6,56.7,60,4,2.78,"adequate",1,13,12.15,19,0,23,1.564
"SEC17-007","SEC17","suburban arterial",2021,1,0,0,0,0,56.6,57.6,60,4,2.78,"adequate",1,13,12.2,6,0,14,0.492
"SEC17-008","SEC17","urban arterial",2019,0,0,0,0,0,67.3,66.9,80,3,2.33,"poor",0,13,8.43,9,0,15,1.068
"SEC17-008","SEC17","urban arterial",2021,1,0,0,0,0,67.3,67,80,3,2.33,"poor",0,13,9.44,12,0,11,1.271
"SEC17-009","SEC17","urban arterial",2019,0,0,1,0,0,74.6,74.2,80,4,1.14,"adequate",0,16,5.83,8,1,14,1.372
"SEC17-009","SEC17","urban arterial",2021,1,0,1,0,0,74.6,73.5,80,4,1.14,"adequate",0,16,7.12,4,0,7,0.562
"SEC17-010","SEC17","urban arterial",2019,0,0,0,0,0,54,54.2,60,4,1.38,"adequate",0,5,6.54,5,0,8,0.765
"SEC17-010","SEC17","urban arterial",2021,1,0,0,0,0,54,53.9,60,4,1.38,"adequate",0,5,5.79,4,0,7,0.691
"SEC17-011","SEC17","urban arterial",2019,0,0,0,0,0,62.3,61.3,60,4,2.75,"good",0,14,11.37,10,0,13,0.88
"SEC17-011","SEC17","urban arterial",2021,1,0,0,0,0,62.3,61.9,60,4,2.75,"good",0,14,11.44,6,0,11,0.524
"SEC17-012","SEC17","suburban arterial",2019,0,0,0,0,0,55.2,54.8,60,3,2.63,"adequate",0,10,10.08,2,1,8,0.198
"SEC17-012","SEC17","suburban arterial",2021,1,0,0,0,0,55.2,54.6,60,3,2.63,"adequate",0,10,10.42,7,0,7,0.672
"SEC17-013","SEC17","urban arterial",2019,0,0,0,0,0,64.9,66,60,4,1.36,"adequate",0,6,6.34,7,0,7,1.104
"SEC17-013","SEC17","urban arterial",2021,1,0,0,0,0,64.9,63.7,60,4,1.36,"adequate",0,6,6.5,7,0,5,1.077
"SEC17-014","SEC17","urban arterial",2019,0,0,1,0,0,72.5,70.8,80,3,3.33,"adequate",0,13,12.12,9,0,23,0.743
"SEC17-014","SEC17","urban arterial",2021,1,0,1,0,0,72.5,72.9,80,3,3.33,"adequate",0,13,11.68,11,0,20,0.942
"SEC17-015","SEC17","suburban arterial",2019,0,0,0,0,0,61.9,61.1,60,5,2.28,"good",0,7,12.63,10,1,17,0.792
"SEC17-015","SEC17","suburban arterial",2021,1,0,0,0,0,61.9,62.7,60,5,2.28,"good",0,7,13.35,7,0,2,0.524
"SEC17-016","SEC17","ring road",2019,0,0,0,0,0,55.9,55.2,60,5,2.49,"good",0,6,12.85,2,0,10,0.156
"SEC17-016","SEC17","ring road",2021,1,0,0,0,0,55.9,55.1,60,5,2.49,"good",0,6,13.84,5,1,8,0.361
"SEC17-017","SEC17","school corridor",2019,0,0,0,0,0,62,62.3,60,2,2.72,"adequate",0,16,5.84,10,0,11,1.712
"SEC17-017","SEC17","school corridor",2021,1,0,0,0,0,62,62.3,60,2,2.72,"adequate",0,16,6.47,8,0,18,1.236
"SEC17-018","SEC17","ring road",2019,0,0,0,0,0,68.7,70.5,80,4,3.35,"poor",0,18,15.5,17,1,36,1.097
"SEC17-018","SEC17","ring road",2021,1,0,0,0,0,68.7,68.4,80,4,3.35,"poor",0,18,13.25,11,1,17,0.83
"SEC17-019","SEC17","ring road",2019,0,0,1,0,0,87.6,85.9,100,4,1.66,"adequate",0,12,7.28,7,0,15,0.962
"SEC17-019","SEC17","ring road",2021,1,0,1,0,0,87.6,88.1,100,4,1.66,"adequate",0,12,9.23,9,1,17,0.975
"SEC17-020","SEC17","urban arterial",2019,0,0,0,0,0,61.9,60.6,60,3,1.53,"good",1,7,4.43,8,0,16,1.806
"SEC17-020","SEC17","urban arterial",2021,1,0,0,0,0,61.9,60.6,60,3,1.53,"good",1,7,5.45,3,0,7,0.55
"SEC17-021","SEC17","suburban arterial",2019,0,0,0,0,0,58.2,59,60,3,1.31,"good",1,5,4.17,2,0,7,0.48
"SEC17-021","SEC17","suburban arterial",2021,1,0,0,0,0,58.2,59.6,60,3,1.31,"good",1,5,5.39,5,0,10,0.928
"SEC17-022","SEC17","suburban arterial",2019,0,0,0,0,0,63.4,62.4,60,5,3.36,"adequate",0,18,19.46,12,0,25,0.617
"SEC17-022","SEC17","suburban arterial",2021,1,0,0,0,0,63.4,64.1,60,5,3.36,"adequate",0,18,18.24,17,0,34,0.932
"SEC17-023","SEC17","ring road",2019,0,0,1,0,0,80,80.4,80,2,1.02,"good",0,9,2.43,15,1,13,6.173
"SEC17-023","SEC17","ring road",2021,1,0,1,0,0,80,79.9,80,2,1.02,"good",0,9,2.49,5,0,7,2.008
"SEC17-024","SEC17","urban arterial",2019,0,0,0,0,0,65.7,65.7,80,5,1.45,"adequate",1,8,7.92,6,0,11,0.758
"SEC17-024","SEC17","urban arterial",2021,1,0,0,0,0,65.7,65.5,80,5,1.45,"adequate",1,8,8.67,10,1,19,1.153
"SEC17-025","SEC17","urban arterial",2019,0,0,1,0,0,71.9,73.3,80,3,0.63,"adequate",0,3,2.21,2,1,6,0.905
"SEC17-025","SEC17","urban arterial",2021,1,0,1,0,0,71.9,71.2,80,3,0.63,"adequate",0,3,2.16,3,0,5,1.389
"SEC17-026","SEC17","urban arterial",2019,0,0,1,0,0,92.9,94.4,100,3,0.49,"adequate",0,9,2.11,8,0,14,3.791
"SEC17-026","SEC17","urban arterial",2021,1,0,1,0,0,92.9,95.2,100,3,0.49,"adequate",0,9,1.63,1,0,10,0.613
"SEC17-027","SEC17","urban arterial",2019,0,0,1,0,0,74.7,75.1,80,4,1.49,"good",0,10,6.55,5,0,14,0.763
